target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.001208699977724,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9712481999886222,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.9157037000113633,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.8076057999860495,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2A,1,1,A,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.589754999993602,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
A9,1,2,A,a,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7658964000002015,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
7e,2,1,7.0,a,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5364959000144154,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9H,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5883487999963108,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
h4,1,1,h,l,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.294736300013028,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
4H,1,2,H,a,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7179046000237577,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
F8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.1137493000132963,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
h7,2,2,7.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7903541999985464,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5e,1,1,e,l,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.2565848999947775,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e8,1,2,e,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7856976000184659,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.3447262999834493,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6255153999954928,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6879632999771275,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.5420350999920629,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.7483635999960825,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6218494000204373,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3833116999885533,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7211167000059504,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.0164798000187147,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.6953366999805439,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,1.9506399999954738,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,0.8997821999946609,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,1.259233899996616,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,1.3073079999885522,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,1.324302799999714,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.8460537999926601,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,2.150279000023147,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.7082898000080604,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,2.032009200018365,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.8321910999948159,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.0953627999988385,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.8245962999935728,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,0.8727876000048127,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,0.4453127000015229,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,1.15217990000383,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,1.1907982999982778,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.5090941000089515,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.7237547999829985,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,1.9793206000176724,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.8080435000010766,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,1.0700066999997944,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,0.579018599994015,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.4840245000086725,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.8351065999886487,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,2.0024860999837983,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.48306460000458173,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,0.9933003000041936,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.6950534000061452,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,3.5575113000231795,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.6367720999987796,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,1.05063899999368,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.7392379000084475,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,2.276277899974957,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.8150297999964096,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,1.2651366000063717,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,1.7832011000136845,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,1.7629062999913003,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.45882349999737926,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,1.0071455999859609,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.5320912000024691,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,3.520752500015078,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.49852480000117794,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,0.9121424999902956,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,0.6193487000127789,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,0.6290484000055585,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.4281055000028573,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.4514381000190042,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,1.0848798000079114,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,1.0347324000031222,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.5704795000201557,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,1.4385330000077374,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.5418264000036288,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,2.0743445000262,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,0.5292092000017874,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,0.8309628000133671,,,,,,,,,,,,xyh,m,20,2024_Apr_15_1439,mian,2021.2.3,59.83899718729389,
