target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.5352942999998049,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,1.0255919999999605,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,1.1937827000001562,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,1.5022625000001426,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.7056042000003799,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,a,0,1.0986946000002717,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.795201800000541,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,1.3628034000003026,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.9071420999998736,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.127280200000314,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.6599559999995108,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,l,0,1.0036737000000358,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,2.3403901000001497,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,1.3304627999996228,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.5715926000002582,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,1.1704902000001312,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,0.9273538000006738,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.4941079999998692,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,1.2801540999998906,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,l,0,1.5306522000000768,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,1.3826054000001022,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,1.886418400000366,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,1.0375121999995827,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.10561510000025,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.7126722000002701,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,1.5972658999999112,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.5852586999999403,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.183009299999867,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.6942505999995774,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.987483699999757,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.5470078999996986,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,0.9900029000000359,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.6730049999996481,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.251774800000021,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.7777538999998796,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,a,0,1.5824650000004112,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,1.4100641999993968,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,2.524234200000137,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.8388489999997546,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,a,0,1.3005499999999302,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,1.1859893999999258,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,1.2629115999998248,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.8863039999996545,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,2.2245034000006854,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,0.7970747999997911,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,0.8343863000000056,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.5651525000002948,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.094191499999397,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.80429710000044,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,0.7123085999992327,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.5723417999997764,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,1.0850251000001663,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.8568661999997857,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.156068199999936,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,1.0756301999999778,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,1.1091747000000396,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,1.1346224999997503,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,1.5745343999997203,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,0.6927660000001197,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,1.2975883999997677,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,0.690715600000658,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,1.2109692000003633,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,0.8992656999998871,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,1.0382985000005647,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,0.8782674000003681,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,0.8615623999994568,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.5664245999996638,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,l,0,1.4565874999998414,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,1.1939340999997512,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,l,1,0.9768909000003987,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,1.0575489000002563,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,1.3312590999994427,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,0.8032323999996152,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,1.5056035999996311,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.6753264999997555,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,1.4845723999997062,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,1.4723653999999442,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,0.870175900000504,,,,,,,,,,,,dsy,f,21,2024_Apr_17_1023,mian,2021.2.3,59.925129543134815,
