target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,1.5437243000005765,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,1.4502016000005824,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.2749872000003961,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,1.5018175999994128,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.3819321999999374,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,2.2100162000006094,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,2.4962522000005265,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.0549780999999712,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,a,0,3.8281981999998607,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,1.906961499999852,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,0.9761782999994466,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,1.0312924999998359,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,l,0,1.6875405999999202,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,2.770312499999818,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,2.6288806000002296,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,0.879581600000165,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.8241473999996742,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,0.7856515000003128,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.7786661999998614,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.6483447000000524,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.626533699999527,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.5352186999998594,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.8068844999997964,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,0.843855000000076,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.7570513000000574,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.8841621000001396,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.5832417000001442,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,0.937918599999648,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,2.1910460999997667,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,0.7690307999992001,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.6435510999999678,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,2.7026063999992402,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.7216776999994181,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,0.9407124999997905,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,2.0342358999996577,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,3.7546290000000226,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,0.8909495000007155,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,0.7816656000004514,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.5675571000001582,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,2.4170442000004186,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.6155378000003111,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,0.6890150000008362,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.42062040000018897,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,0.9055067999997846,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,1.2221473999998125,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.6015157000001636,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,1.7410706000000573,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,0.748652299999776,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,0.591880900000433,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,1.4280127000001812,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,0.9234442999995736,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,2.7695388000001913,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,0.783502000000226,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,1.3197958000000654,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,1.8075738999996247,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,0.7268517000002248,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,0.721221400000104,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,0.8761297000000923,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.6057767999991484,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,a,1,0.7894933999996283,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,0.6383105000004434,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,l,1,1.2658850000007078,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,0.6954192000002877,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,0.7674747999999454,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,0.5723742999998649,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,1.0819446000004973,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.4066220999993675,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,1.5078805999992255,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,0.4802923999995983,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,2.7037567000006675,,,,,,,,,,,,wpr,f,22,2024_Apr_18_1014,mian,2021.2.3,59.82965301208568,
