target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.5149074000000837,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.446714499999871,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,4.048721600000135,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.0627325999994355,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.3088371999992887,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3273949000003995,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.5918655000004946,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.0030163999999786,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.637236099999427,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.491308100000424,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,2.062179699999433,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,1.8035553999998228,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,1.132756199999676,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.837486400000671,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,1.6136665000003632,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,1.1198281999995743,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,1.1411772000001292,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.7422950000000128,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.930056400000467,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.799852600000122,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.4930175999998028,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,1.1206469999997353,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,3.996494900000471,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.028957900000023,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,2.8311366999996608,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,1.4104207999998835,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.432673899999827,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.8039631999999983,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,0.5248210999998264,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.6896117999995113,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,0.7839876999996704,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,0.7348558000003322,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.659792500000549,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.5858258999996906,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,1.816016099999615,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.6828862000002118,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.5373578999997335,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.6217322000002241,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.0510429000005388,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.8900174000000334,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,1.0814596000000165,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.5798336000007112,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,0.8463031999999657,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.6841045000001031,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,1.3862927000000127,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,0.7329341000004206,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,3.1584783999996944,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.6483918000003541,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,1.6558242999999493,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.5790184000006775,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,1.1052500999994663,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.759308300000157,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,1.0150176000006468,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,1.1957173999999213,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,1.0179121999999552,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.5565081000004284,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.5178073000006407,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.8980828000003385,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,2.2527767999999924,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.4021800999998959,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,0.769885499999873,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.6457704000004014,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,0.9355116999995516,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,1.6318320000000313,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,1.2655138999998599,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,0.6723860000001878,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,1.4739552000000913,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,1.1228008999996746,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,1.185996499999419,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,0.6355789999997796,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,0.940310099999806,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,0.530431199999839,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,1.3111080999997284,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,0.581745100000262,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,1.2877820999992764,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.7675368000000162,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,a,1,2.0153557000003275,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,0.5693753999994442,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,l,1,1.5284956999994392,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,0.5030405999996219,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,0.9424228000007133,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,0.4574649000005593,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,0.9268228999999337,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.5525146999998469,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,1.0527853000003233,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,0.536189800000102,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,2.9022238000006837,,,,,,,,,,,,wwt,f,23,2024_Apr_11_1125,mian,2021.2.3,59.768290292117356,
