target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respFlanker.rt,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.2126399999997375,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.944521999999779,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9341536000001724,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.9257553999996162,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8685637999997198,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.8641993999999613,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.3805168000008052,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.8333278000000064,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.52819240000008,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,1.4461427999995067,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,0.9405418000005739,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,2.414754299999913,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,1.321854799999528,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,1.362608999999793,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.6706395000001066,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,1.7736018999994485,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.8941752999999153,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.7313491000004433,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.8379979000001185,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.2534641000002011,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.7962306999997963,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,1.7871100000002116,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.112691399999676,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,1.846519900000203,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,0.9266485000007378,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.1295595999999932,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.8523994999995921,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,1.6328818000001775,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.9752987999991092,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,1.2755033000003095,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,1.8674490000003061,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.522786300000007,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,1.405513400000018,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,1.0340523000004396,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.7074657000002844,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.3771365000002334,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,1.5506212999998752,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.6406709000002593,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,2.1084488000005877,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,1.2035194000000047,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.7057752999999138,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.5340347999999722,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.8046669999994265,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,2.0450433000005432,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,0.7258333999998285,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,1.304581500000495,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,1.6563578000004782,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,1.2407277999991493,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,1.288931400000365,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,4.266641999999592,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.6365921999995408,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,1.105424899999889,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,2.636563999999453,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,0.8518420999998852,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,1.2681772999994791,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.7425013000001854,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.8457396000003428,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,1.2642980999999054,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.5588068000006388,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,2.2526928999996017,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.7374572999997326,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.0876342999999906,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,0.5272230000000491,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,2.626332900000307,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,0.9536073999997825,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,0.7630705999999918,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,1.2786192000003211,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,1.4034025999999358,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,0.5257924999996249,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,0.49912750000021333,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,0.6670873000002757,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,1.0703767999993943,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,0.46398539999972854,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,0.8752434999996694,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.4727431000001161,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,a,1,2.33832429999984,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,0.6658413999994082,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,l,1,1.306939500000226,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,1.345396400000027,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,1.5432932000003348,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,0.6151328000005378,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,0.529171099999985,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.6242025000001377,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,0.9078251999999338,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,0.6120309999996607,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,1.5146446999997352,,,,,,,,,,,,xw,m,19,2024_Apr_21_1445,mian,2021.2.3,60.020118743823105,
