target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.6260654000000159,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.5438934000000017,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.8466143999999076,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7434886999999435,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.639363200000048,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9848458999999821,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,a,0,0.6946833000000652,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.2410024999999223,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.3819409999999834,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,1.1979979999999841,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,1.057914500000038,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,0.9206719000000021,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.9427320000000918,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,1.989220699999919,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.6906543999999712,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,0.6892536000000291,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.5980182000000696,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.0176344999999856,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.5508525999999847,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,l,0,2.2693334000000505,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,1.918586600000026,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,2.051872000000003,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,0.5402082000000519,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,0.6912383000000091,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,0.580486599999972,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,0.754822699999977,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.4812957000000324,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,0.6056098000000247,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.9224613999999747,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,1.0345914000000676,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,0.6106722999999192,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,4.3493019,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.9300041999999848,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,3.0204829000000473,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.7189913000000843,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,2.138700500000027,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.727843699999994,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,3.093161900000041,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.6872978000000103,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,0.7775855999999521,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,1.2363558000000694,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.6083581000000322,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,1.3064540999999963,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,1.7915240999999469,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,0.8571779999999762,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,1.5967527999999902,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,1.1253880000000436,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,1.6192811000000802,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,1.0773302000000058,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,1.8550510000000031,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.48947020000002794,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,0.6138461000000461,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,0.6474989000000733,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,1.5738775999999461,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.5369302999999945,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.3786264000000301,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.8749369000000797,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,1.9314763000000994,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.43521529999998165,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,2.0675551000000496,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.6711842999999362,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.6867469000000028,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,0.726763500000061,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,2.6842786000000842,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,0.504126000000042,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,4.239310600000067,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,2.080567599999995,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,2.910220900000013,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,1.0180379999999332,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,0.6952277999999978,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,1.0981388000000152,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,1.1750601999999617,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,1.1747027000000116,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,0.7763025000000425,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.6532474000000548,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,a,1,1.4800513999999794,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,0.6425055000000839,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,3.391564600000038,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,0.9277253999999857,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,2.896466000000032,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,0.6850392999999713,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.7713032999999996,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,1.2028214000000617,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,1.6851705000000265,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,3.084092299999952,,,,,,,,,,,,tj,m,20,2024_Apr_13_1350,mian,2021.2.3,60.008089090406706,
