target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respFlanker.rt,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
h7,2,2,7.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5e,1,1,e,l,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.619141600000148,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e8,1,2,e,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.1588353000006464,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.814899400000286,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5884823999986111,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.9292802999989362,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.8016182999999728,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.8336200999983703,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5034595999968587,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,3.2007845000007364,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.508338999999978,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.6890548000010313,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2A,1,1,A,a,"[0.2, 0.2]",,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.2410826999985147,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
A9,1,2,A,a,"[-0.2, 0.2]",,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6348192999976163,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
7e,2,1,7.0,a,"[-0.2, -0.2]",,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.0262123000029533,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
9H,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9605799999990268,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h4,1,1,h,l,"[0.2, 0.2]",,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,a,0,2.080865599997196,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
4H,1,2,H,a,"[-0.2, 0.2]",,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,l,0,1.6552602000010666,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
F8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.909232099998917,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h7,2,2,7.0,a,"[0.2, -0.2]",,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2469077999994624,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5e,1,1,e,l,"[0.2, 0.2]",,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.1651504000001296,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e8,1,2,e,l,"[-0.2, 0.2]",,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.6596049999971001,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.9341419000011228,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6244067000006908,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.320599399998173,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.958071299999574,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,a,0,3.3504257000022335,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8796604000017396,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.459067600000708,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.809407699998701,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.205816000001505,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9649900000003981,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,2.838966100000107,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,2.222282999999152,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,3.045609200002218,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.8684482999997272,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,2.6865610999993805,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,1.5579799999977695,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,3.670320900000661,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.8992106000005151,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.9586268000020937,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.858692499998142,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.8235671000002185,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.7112542999966536,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,1.82783389999895,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.5252995000009832,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,a,0,1.7900700999998662,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,2.4964092999980494,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,3.3455216999973345,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,2.515071199999511,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,1.3558352999971248,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,1.3942167999994126,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,2.069703600001958,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,1.2940278999994916,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,l,0,1.9315710000009858,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,1.843758799997886,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,2.392423499997676,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,1.0700857000010728,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,2.233922600000369,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.7032360000011977,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,4.138180699999793,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.4768943999988551,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,2.1292271000020264,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,1.0845402000013564,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.827003300000797,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.6252818000029947,,,,,,,,,,,,hjh,m,26,2024_Apr_18_1845,mian,2021.2.3,59.8937245742616,
