target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respFlanker.rt,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,3.6250604999986535,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,l,0,0.8394707000006747,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,l,0,0.8317232999997941,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7439919000007649,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,a,0,0.613262400000167,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5749805000014021,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,l,0,1.0070254000002024,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.255452499999592,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,a,0,0.49278469999990193,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.2941516999999294,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2A,1,1,A,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9625492000013764,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
A9,1,2,A,a,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5715807999986282,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
7e,2,1,7.0,a,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.8398997000003874,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9H,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6711710999989009,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h4,1,1,h,l,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9108393999995315,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
4H,1,2,H,a,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8141135999994731,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
F8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.588379700000587,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h7,2,2,7.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5721836000011535,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5e,1,1,e,l,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.4042802999993,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e8,1,2,e,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7899574999992183,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,a,0,0.7108286999991833,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9711676000006264,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.288862400000653,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.542888199999652,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.75563449999936,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.0685788999999204,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1177277999995567,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,a,0,0.6029859999998735,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.3421723999999813,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.7537123999991309,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,0.780432200001087,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,0.7091082999995706,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,1.2022602999986702,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,1.2133563999996113,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,0.8150740999990376,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.7057222000003094,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,a,0,0.9213108999992983,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.6082375000005413,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.1170844000007492,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.5838075000010576,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.5010115999994014,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.617334500000652,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,3.03594510000039,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,0.6586286000001564,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,0.8528903000005812,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,1.7595481999996991,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.5970865000017511,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.7923209000000497,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,1.3065630000000965,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.6065371999993658,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,1.5462504999995872,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,1.1020153999998001,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.0034788000011758,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.7715788999994402,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,2.705379699998957,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.8272043999986636,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.505215399998633,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,1.836091100001795,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.566928000000189,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.6318071000005148,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,0.9012228999999934,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.5488521000006585,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.1531474999992497,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.8406039000001329,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,1.5019757999998546,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,a,0,0.74914759999956,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,1.9684402000002592,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.45916959999885876,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,a,0,1.1632454999999027,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.7015883000003669,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,1.2608293000012054,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,1.2893043000003672,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,1.2233497999986866,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,1.2273671999992075,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,1.1984926999994059,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.45424090000051365,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,1.356834500000332,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,1.2110422999994626,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,2.1944218999997247,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.3876063999996404,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,1.512172400000054,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,a,0,0.7055397999993147,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,2.880984699999317,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,1.3524948000012955,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,1.224540100000013,,,,,,,,,,,,jzh,m,19,2024_Apr_19_1711,mian,2021.2.3,59.89942885911095,
