target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respFlanker.rt,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,2.056210499998997,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,0.9003737999992154,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.9089262000015879,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,0.7987885999973514,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,0.8064988000005542,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,1.2555932000032044,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.8692058000015095,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,1.377685499999643,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,1.3498794000006455,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,1.987790799998038,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.8465935999993235,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,1.7454308000014862,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,0.9122978999985207,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,1.7753836000010779,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,0.7506131000009191,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,1.6212745999982872,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,1.4671438000004855,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,1.7000029999981052,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.6934217999987595,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,l,1,0.7158900000031281,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,0.9595565000017814,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,a,1,1.3155513999990944,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,0.5994224999994913,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,0.8657772000005934,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.5028555999997479,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,2.761940999997023,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.7452575000024808,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,0.9398916999998619,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.8482389000018884,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,3.0727972999993654,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,1.3054701000000932,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,0.6794934000026842,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.6417919999985315,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,0.6991649000010511,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,0.6676215000006778,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,2.1704261999984737,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.6269464999968477,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,2.56660710000142,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.8958831999989343,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,0.9708817999999155,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.5986678999979631,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,1.5338095999977668,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,0.8876127999974415,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,3.009694699998363,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,0.6115600000011909,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,l,1,0.8677954000013415,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,0.7492760999994061,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,1.5182820999980322,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.6817474000017683,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,1.991293200000655,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.6710559999992256,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.0417143000013311,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,0.7358901999978116,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,1.7125861000022269,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,1.2136208999982045,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,l,1,2.4736779000013485,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,0.7907309999973222,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,2.2279540999988967,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,0.6311894999998913,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,2.05698140000095,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,0.7279158999990614,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,1.1343167999984871,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,1.844084100001055,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,a,1,1.6630373999978474,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,0.6461543999976129,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,a,1,0.8220954000025813,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,0.6598200000007637,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,l,1,1.8626193999989482,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,0.6207997999990766,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,1.4118902000009257,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,0.6877882000007958,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,0.8564084999998158,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,a,1,0.526349100000516,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,2.501074499999959,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,0.4719139000007999,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,1.5010292000006302,,,,,,,,,,,,fjc,f,22,2024_Apr_15_1428,mian,2021.2.3,59.875506846191094,
