target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
4E,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.195051699999567,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5629558999999063,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9E,1,1,E,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8227178999995886,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
h9,1,2,h,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.6351175999998304,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2a,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,l,1,2.45899240000017,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e5,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7083327999998801,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
A5,1,1,A,a,"[0.2, 0.2]",,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.9969333999997616,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
a6,1,2,a,l,"[-0.2, 0.2]",,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.642616199999793,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2F,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.4509903999996823,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e4,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.8420276999995622,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
7h,1,1,h,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,l,1,1.6162232000006043,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
8F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,a,1,0.6642282999991949,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
8h,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,l,1,1.6044620000002396,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
a2,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,l,1,0.6455502999997407,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
8f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,l,1,0.5992753000000448,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
6a,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,l,1,2.0008012999996936,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
h6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,l,1,0.9552058999997826,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
f9,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,a,1,0.4784914000001663,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
E4,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,a,1,0.9670047999998133,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
6e,1,2,e,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,l,1,0.6627066000000923,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5G,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,a,1,2.0050209000000905,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
h3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,a,1,0.6005785999996078,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,l,1,1.255744400000367,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
a8,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,l,1,1.0854632000000493,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e8,2,1,8.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,l,1,1.2660375000004933,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3f,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,a,1,2.9140434999999343,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
7f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,l,1,2.4202620999994906,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
a7,1,2,a,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,l,1,0.5455084999994142,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5A,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,a,1,0.8218632999996771,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
8g,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,l,1,0.5257120999995095,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,a,0,2.5995906999996805,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
f7,1,2,f,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,l,1,1.0636727999999493,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
g9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,l,0,1.2642297000002145,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3h,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,a,1,3.254441500000212,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
E6,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,a,1,1.5043557999997574,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
F6,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,a,1,0.43610420000004524,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3A,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,a,1,1.3348464999999123,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
8H,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,l,1,0.5582946000004085,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5a,1,1,a,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,l,1,1.5978087000003143,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,l,1,0.7719149000004109,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,a,1,3.2441174999994473,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
a3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,a,1,0.5319867999996859,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
f3,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,1,1.2052629999998317,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2E,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,a,1,0.5170955999992657,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2H,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,l,1,1.0644042000003537,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
H8,2,2,8.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,l,1,1.153345000000627,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9g,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,l,1,1.8122592999998233,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5h,1,2,h,l,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,l,1,0.5083271000003151,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,l,1,2.104910899999595,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9h,2,2,9.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,a,1,0.4614553999999771,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
G3,1,1,G,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,a,1,2.0860243999995873,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9A,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,a,1,0.5357546000004731,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
H5,2,1,5.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,a,1,1.1662587999999232,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
4e,2,2,4.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,l,1,2.6885536999998294,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
E2,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,a,1,1.3309803999991345,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
A5,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,a,1,1.8666993999995611,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2A,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,a,0,1.6383885999994163,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
6G,2,2,6.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,l,1,2.740864800000054,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
H3,1,1,H,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,a,1,1.677784800000154,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
H2,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,a,1,0.41468499999973574,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e9,2,1,9.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,a,1,2.7845862000003763,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2G,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,l,1,0.6546249000002717,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
4f,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,l,1,1.7490984999994907,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
H6,1,2,H,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,a,1,0.5613304000007702,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
A4,2,1,4.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,l,1,2.3981886999999915,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3F,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,a,1,0.7647703000002366,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
7e,1,1,e,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,a,0,3.1385155000007217,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
F9,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,a,1,1.2993209999995088,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e2,2,1,2.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,l,1,0.9209454000001642,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5F,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,a,1,1.4319361999996545,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
f6,1,1,f,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,l,1,3.577721699999529,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
7G,1,2,G,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,a,1,0.8300559999997859,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
e6,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,l,1,0.9169143999997686,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3G,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,a,1,0.7304803000006359,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5E,1,1,E,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,l,0,0.9556204000000434,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
A6,1,2,A,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,a,1,1.4512552999995023,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
E3,2,1,3.0,a,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,l,0,4.161762300000191,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
2f,2,2,2.0,l,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,l,1,2.15422480000052,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
g3,1,1,g,l,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
E8,1,2,E,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,a,1,0.5233533999999054,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
6g,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,l,1,3.603212099999837,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
5H,2,2,5.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,a,1,1.089191199999732,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
4A,1,1,A,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,a,1,0.7557606000000305,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
7F,1,2,F,a,"[-0.2, 0.2]",,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
6H,2,1,6.0,l,"[-0.2, -0.2]",,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,l,1,1.2582620000002862,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
3a,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,a,1,1.5178586000001815,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
9F,1,1,F,a,"[0.2, 0.2]",,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,a,1,0.9544546000006449,,,,,,,,,,,,lth,m,22,2024_Apr_15_1707,mian,2021.2.3,60.40365345458794,
